"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-03","0.08","0.0",,"71","83","59","   20","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-04","0.01","0.0",,"64","73","54","   29","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-05","0.00","0.0",,"61","70","53","   27","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-06","0.00","0.0",,"60","72","49","   14","71.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-07","0.20","0.0",,"69","77","60","   18","140.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-08","0.00","0.0",,"60","62","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-09","0.00","0.0",,"61","65","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-10","0.00","0.0",,"62","68","55","   35","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-11","0.00","0.0",,"58","64","53","   36",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-12","0.00","0.0",,"61","71","51","   11","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-13","0.15","0.0",,"68","79","57","   27","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-14","0.00","0.0",,"54","63","44","   33","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-15","0.00","0.0",,"54","68","41","   20","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-16","0.00","0.0",,"68","78","57","   21","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-17","0.00","0.0",,"56","67","45","    1","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-18","0.00","0.0",,"51","61","42","   36","111.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-19","0.00","0.0",,"48","58","38","   16","71.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-20","0.00","0.0",,"55","62","48","   12","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-21","0.00","0.0",,"53","67","39","   16","71.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-22","0.00","0.0",,"57","71","44",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-23","0.00","0.0",,"68","82","54","   31","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-24","0.08","0.0",,"65","77","53","   19","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-25","0.00","0.0",,"67","76","57",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-26","0.00","0.0",,"66","79","54","   19","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-27","0.00","0.0",,"74","81","67","   22","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-28","0.33","0.0",,"69","80","58","   27","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-29","0.09","0.0",,"61","66","55","   25","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-09-30","0.20","0.0",,"58","66","50","   21","136.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-01","0.00","0.0",,"56","64","47","   22","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-02","0.00","0.0",,"51","60","42","   35","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-03","0.16","0.0",,"47","55","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-04","0.13","0.0",,"47","53","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-05","0.00","0.0",,"52","59","45","   22",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-06","0.00","0.0",,"57","67","46","   22","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-07","0.10","0.0",,"57","65","49","   31","187.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-08","0.03","0.0",,"52","62","42","   30","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-09","0.00","0.0",,"51","65","37","   20","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-10","0.02","0.0",,"59","72","46","   31","111.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-11","0.00","0.0",,"47","53","42","    7","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-12","0.01","0.0",,"54","62","46","    7","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-13","0.31","0.0",,"57","64","50","   32","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-14","0.00","0.0",,"53","63","43","   25","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-15","0.46","0.0",,"54","63","44","   26","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-16","0.00","0.0",,"45","54","37","   27","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-17","0.00","0.0",,"47","56","37","   27","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-18","0.08","0.0",,"51","58","43","   20","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-19","0.34","0.0",,"45","47","43","   36","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-20","0.05","0.0",,"48","53","43","   11","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-21","0.20","0.0",,"54","63","45","   28","123.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-22","0.08","0.0",,"51","54","47","   11","71.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-23","0.10","0.0",,"62","76","47","   22","140.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-24","0.00","0.0",,"42","47","37","   32","123.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-25","0.00","0.0",,"39","44","35","    9","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-26","0.06","0.0",,"42","47","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-27","0.20","0.0",,"40","45","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-28","0.00","0.0",,"45","53","36","   26","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-29","0.06","0.0",,"44","51","36","    4","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-30","0.00","0.0",,"30","36","24","    1","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-10-31","0.00","0.0",,"33","44","22","   18","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-01","0.14","0.4","0.4","42","52","32","   26","170.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-02","0.00","0.0","0.0","37","45","28","   27","181.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-03","0.00","0.0",,"42","45","39","   28","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-04","0.00","0.0",,"51","67","35","   22","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-05","0.00","0.0",,"60","67","53","   21","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-06","0.00","0.0",,"59","69","48","   24","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-07","0.00","0.0",,"59","70","49","   25","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-08","0.00","0.0",,"56","68","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-09","0.00","0.0",,"56","67","44",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-10","0.00","0.0",,"61","76","46","   22","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-11","0.02","0.0",,"53","65","42","   26","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-12","0.00","0.0",,"44","50","39",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-13","0.00","0.0",,"43","48","38","   29","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-14","0.00","0.0",,"39","46","32","   12","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-15","0.41","0.0",,"47","56","38","   23","203.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-16","0.01","0.0",,"37","39","34","   25","152.1"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-17","0.02","0.2","0.0","30","37","22","   30","165.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-18","0.00","0.0","0.0","28","35","21",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-19","0.00","0.0",,"47","59","35","   25","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-20","0.00","0.0",,"54","64","43","   27","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-21","0.00","0.0",,"38","43","33","   30","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-22","0.76","7.6","2.8","33","35","30","   34","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-23","0.00","0.0","6.7","31","38","24","   29","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-24","0.04","0.4","4.3","32","36","29","   12","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-25","0.27","0.0","3.1","41","47","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-26","0.05","0.0",,"49","53","44","   26","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-27","0.00","0.0",,"44","46","41","   25",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-28","0.00","0.0",,"40","45","35","   26","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-29","0.00","0.0",,"42","51","33","   20","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-11-30","0.87","0.6","0.4","36","42","30","   35","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-01","0.33","3.9","3.5","30","32","28","   35","123.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-02","0.04",,"4.3","34","39","29","   32","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-03","0.00",,"2.0","34","39","29","   27","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-04","0.14",,"0.0","35","38","32","   23","71.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-05","0.00",,,"29","35","24","   36","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-06","0.00",,"0.0","27","33","21","   34","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-07","0.00",,"0.0","27","34","21","   33","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-08","0.00",,,"28","35","20","   22","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-09","0.16","1.7","1.6","36","40","32","   28","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-10","0.00","0.0","0.0","38","43","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-11","0.00","0.0",,"41","49","33",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-12","0.31","0.0",,"43","48","38","   25","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-13","0.00","0.0",,"36","41","31","   29","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-14","0.00","0.0","0.0","31","35","27","   27","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-15","0.01","0.1","0.0","23","28","18","   30","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-16","0.06","0.6","0.0","19","22","16","    6","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-17","0.02","0.2","0.8","22","27","18",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-18","0.00","0.0","0.0","22","30","15",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-19","0.09","0.7","0.0","33","36","28","   16",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-20","0.05","0.0","0.0","36","41","31","   24","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-21","0.01","0.0",,"35","40","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-22","0.00","0.0",,"34","37","31","   32","136.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-23","0.07","0.0",,"38","43","33","   15","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-24","0.49","1.7","0.4","38","49","27","   23","111.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-25","0.31","3.4","4.3","27","31","22","   26","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-26","0.06","0.6","6.3","25","27","22","   24","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-27","0.04","0.1","5.9","31","36","25","   12","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-28","0.20","0.1","2.0","33","40","26","   28","149.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-29","0.00","0.0","0.8","26","30","22","   29","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-30","0.13","0.6","1.6","33","41","25","   29","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2020-12-31","0.00","0.0","0.4","31","35","27","   29","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-03","0.00","0.0","0.8","27","33","21","   35","136.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-04","0.06","0.6","0.8","29","40","19","   11","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-05","0.20","0.9","0.8","26","35","18","   22","145.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-06","0.00","0.0","0.4","18","21","15","   23","136.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-07","0.02","0.2","0.8","14","21","8","   27","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-08","0.01","0.2","0.4","14","20","8","   26",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-09","0.04","0.5","0.8","19","27","11","   27",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-10","0.00","0.0","0.4","15","22","8","   26",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-11","0.00","0.0","0.4","18","24","12","   35","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-12","0.07","0.9","0.4","12","17","6",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-13","0.09","1.9","0.8","11","16","7","    5",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-14","0.02","0.2","2.4","15","25","5",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-15","0.13","1.3","0.8","19","24","15","    1","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-16","0.35","3.5","4.7","12","19","4","   36","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-17",,,"4.7",,,,,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-18",,,"3.9",,,,"    5",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-19","0.31","3.1","7.1","23","27","19",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-20","0.02","0.2","6.3","20","29","11","   32","111.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-21","0.00","0.0","4.7","19","29","10",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-22","0.19","2.1","5.5","33","37","29","   26","132.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-23","0.01","0.1","3.9","35","40","31","   27","111.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-24","0.00","0.0","2.4","39","47","31","   26","149.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-25","0.00","0.0","0.4","29","34","25","   30","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-26","0.00","0.0","0.0","29","39","20","   14",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-27","0.24","0.0","0.0","37","42","31","   27","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-02-28","0.04","0.0",,"36","44","29","   30","102.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-01","0.00","0.0","0.0","28","42","14","   31","187.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-02","0.00","0.0",,"20","32","8","   23","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-03","0.00","0.0",,"36","45","27","   23","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-04","0.00","0.0","0.0","26","33","18","   32","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-05","0.00","0.0",,"24","35","13","   31","149.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-06","0.00","0.0",,"24","32","15","   33","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-07","0.00","0.0",,"22","31","13",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-08","0.01","0.1",,"32","49","15","   22","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-09","0.00","0.0",,"40","51","28",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-10","0.00","0.0",,"44","60","28","   21","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-11","0.08","0.0",,"54","67","42","   25","190.1"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-12","0.00","0.0",,"38","52","23","   30","170.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-13","0.00","0.0",,"31","42","19","   23","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-14","0.00","0.0",,"30","38","21","   33","165.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-15","0.00","0.0",,"23","30","16","   35","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-16","0.00","0.0",,"33","38","29","    6","96.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-17","0.00","0.0",,"41","48","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-18","0.02","0.0",,"36","44","28","    3","123.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-19","0.00","0.0",,"31","39","22","    1","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-20","0.00","0.0",,"43","59","28","   28","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-21","0.00","0.0",,"44","59","28",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-22","0.00","0.0",,"46","61","30","   16",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-23","0.00","0.0",,"47","60","33",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-24","0.03","0.0",,"54","64","44","   15","69.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-25","0.04","0.0",,"58","71","45","   36","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-26","1.36","0.0",,"44","51","38","   35","161.1"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-27","0.01","0.0",,"42","47","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-28","0.24","0.0",,"43","50","36","   26","165.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-29","0.00","0.0",,"38","45","31","   30","136.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-30","0.00","0.0",,"51","69","33","   21","143.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-03-31","0.00","0.0",,"45","58","32","   34","109.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-01","0.00","0.0",,"32","37","27","   33","140.9"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-02","0.00","0.0",,"33","40","24","   32","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-03","0.00","0.0",,"36","49","23","   25","123.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-04","0.00","0.0",,"44","59","29",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-05","0.00","0.0",,"46","56","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-06","0.00","0.0",,"46","57","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-07","0.00","0.0",,"52","63","41","   10","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-08","0.00","0.0",,"58","69","47","   10","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-09","0.01","0.0",,"60","67","53","   21","69.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-10","0.01","0.0",,"60","69","51","   29","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-11","0.53","0.0",,"56","62","50","    9","105.1"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-12","0.24","0.0",,"49","52","45","    7","89.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-13","0.00","0.0",,"50","58","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-14","0.02","0.0",,"51","60","40","   26","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-15","0.07","0.0",,"43","46","40","   30","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-16","0.02","0.0",,"45","51","39","   32","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-17","0.01","0.0",,"46","53","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-18","0.02","0.0",,"48","59","37","   26","89.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-19","0.06","0.0",,"49","63","35","   25","127.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-20","0.03","0.3","0.0","36","41","31","   26","109.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-21","0.13","1.3","0.8","34","40","27","   31","116.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-22","0.01","0.1",,"35","42","27","   30","134.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-23","0.00","0.0",,"48","67","29","   29","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-24","0.00","0.0",,"53","63","43","   15","78.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-25","0.04","0.0",,"43","53","34","   30","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-26","0.05","0.0",,"40","49","30","   32","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-27","0.14","0.0",,"48","56","40","   10",
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-28","0.26","0.0",,"55","63","47",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-29","0.54","0.0",,"49","51","46","   29","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-04-30","0.00","0.0",,"43","48","38","   33","179.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-01","0.00","0.0",,"45","57","34","   20","120.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-02","0.00","0.0",,"54","63","44",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-03","0.09","0.0",,"51","55","47","    9","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-04","0.13","0.0",,"50","53","46","   32","82.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-05","0.05","0.0",,"47","54","40","   33","105.1"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-06","0.00","0.0",,"47","58","36","   31","80.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-07","0.00","0.0",,"43","50","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-08","0.00","0.0",,"48","60","36","   32","100.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-09","0.00","0.0",,"44","54","35","   15","69.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-10","0.00","0.0",,"46","57","35","   30","114.1"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-11","0.00","0.0",,"42","51","33","   29","123.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-12","0.00","0.0",,"52","64","40","   33","107.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-13","0.00","0.0",,"56","69","44","   26","89.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-14","0.00","0.0",,"57","70","44","   17","80.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-15","0.00","0.0",,"58","71","44","   28","96.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-16","0.00","0.0",,"60","73","47","   17","71.6"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-17","0.00","0.0",,"61","75","47","   15","69.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-18","0.00","0.0",,"68","82","54","   28","73.8"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-19","0.00","0.0",,"68","82","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-20","0.00","0.0",,"74","86","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-21","0.00","0.0",,"75","89","60","   23","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-22","0.00","0.0",,"74","82","67","   29","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-23","0.00","0.0",,"67","77","58","   33","98.4"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-24","0.00","0.0",,"62","70","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-25","0.00","0.0",,"74","92","56","   25","129.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-26","0.02","0.0",,"64","78","50","   26","125.3"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-27","0.00","0.0",,"56","66","47","   35","87.2"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-28","0.56","0.1",,"43","50","36","    5","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-29","0.00","0.0",,"50","60","39","    5","94.0"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-30","0.00","0.0",,"55","66","43","   16","91.7"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-05-31","0.00","0.0",,"60","76","45","   25","89.5"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2021-06-01","0.00","0.0",,"68","78","58","   27","107.4"
